route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,246128724612874,246128724612874+2309658+1,Grand Central,1213,1,,5,1,1
3,246128724612874,246128724612874+2309663+1,Grand Central,1221,1,,5,1,1
3,246128724612874,246128724612874+2309670+1,Grand Central,1225,1,,5,1,1
3,246128724612874,246128724612874+2309678+1,Grand Central,1229,1,,5,1,1
3,246128724612874,246128724612874+2309683+1,Grand Central,1231,1,,5,1,1
3,246128724612874,246128724612874+2309689+1,Grand Central,1233,1,,5,1,1
3,246128724612874,246128724612874+2309696+1,Grand Central,1237,1,,5,1,1
3,246128724612874,246128724612874+2309703+0,Grand Central,1239,1,,5,1,0
3,246128724612874,246128724612874+2309710+0,Grand Central,1241,1,,5,1,0
3,246128724612874,246128724612874+2309717+1,Harrison,1244,0,,16,1,1
3,246128724612874,246128724612874+2309724+1,Harrison,1248,0,,16,1,1
3,246128724612874,246128724612874+2309730+1,Harrison,1254,0,,16,1,1
3,246128724612874,246128724612874+2309737+1,New Rochelle,1256,0,,16,1,1
3,246128724612874,246128724612874+2309744+1,Harrison,1260,0,,16,1,1
3,246128724612874,246128724612874+2309754+1,Harrison,1264,0,,16,1,1
3,246128724612874,246128724612874+2309761+1,New Rochelle,1268,0,,16,1,1
3,246128724612874,246128724612874+2309768+1,Harrison,1270,0,,16,1,1
3,246128724612874,246128724612874+2309775+1,Harrison,1274,0,,16,1,1
3,246128724612874,246128724612874+2309783+0,Grand Central,1275,1,,5,1,0
3,246128724612874,246128724612874+2309790+0,Grand Central,1279,1,,5,1,0
3,246128724612874,246128724612874+2309798+0,Grand Central,1299,1,,5,1,0
3,246128724612874,246128724612874+2309807+0,Stamford,1300,0,,16,1,0
3,246128724612874,246128724612874+2309821+0,Grand Central,1301,1,,5,1,0
3,246128724612874,246128724612874+2309829+0,Stamford,1302,0,,16,1,0
3,246128724612874,246128724612874+2309839+1,Grand Central,1303,1,,5,1,1
3,246128724612874,246128724612874+2309843+0,Stamford,1304,0,,16,1,0
3,246128724612874,246128724612874+2309859+1,Grand Central,1305,1,,5,1,1
3,246128724612874,246128724612874+2309866+0,Greenwich,1306,0,,16,1,0
3,246128724612874,246128724612874+2309871+1,Grand Central,1307,1,,5,1,1
3,246128724612874,246128724612874+2309878+1,Greenwich,1308,0,,16,1,1
3,246128724612874,246128724612874+2309885+1,Grand Central,1309,1,,5,1,1
3,246128724612874,246128724612874+2309889+1,Greenwich,1310,0,,16,1,1
3,246128724612874,246128724612874+2309896+1,Grand Central,1311,1,,5,1,1
3,246128724612874,246128724612874+2309901+1,Stamford,1312,0,,16,1,1
3,246128724612874,246128724612874+2309908+1,Stamford,1314,0,,16,1,1
3,246128724612874,246128724612874+2309914+1,Grand Central,1315,1,,5,1,1
3,246128724612874,246128724612874+2309921+0,Stamford,1316,0,,16,1,0
3,246128724612874,246128724612874+2309928+1,Grand Central,1317,1,,5,1,1
3,246128724612874,246128724612874+2309936+0,Stamford,1318,0,,16,1,0
3,246128724612874,246128724612874+2309943+0,Stamford,1320,0,,16,1,0
3,246128724612874,246128724612874+2309950+1,Grand Central,1321,1,,5,1,1
3,246128724612874,246128724612874+2309956+0,Stamford,1322,0,,16,1,0
3,246128724612874,246128724612874+2309963+0,Stamford,1324,0,,16,1,0
3,246128724612874,246128724612874+2309970+1,Grand Central,1325,1,,5,1,1
3,246128724612874,246128724612874+2309977+0,Stamford,1326,0,,16,1,0
3,246128724612874,246128724612874+2309983+1,Grand Central,1327,1,,5,1,1
3,246128724612874,246128724612874+2309990+0,Stamford,1328,0,,16,1,0
3,246128724612874,246128724612874+2309997+0,Stamford,1330,0,,16,1,0
3,246128724612874,246128724612874+2310004+1,Grand Central,1331,1,,5,1,1
3,246128724612874,246128724612874+2310010+0,Stamford,1332,0,,16,1,0
3,246128724612874,246128724612874+2310014+1,Grand Central,1333,1,,5,1,1
3,246128724612874,246128724612874+2310021+0,Stamford,1334,0,,16,1,0
3,246128724612874,246128724612874+2310028+1,Grand Central,1335,1,,5,1,1
3,246128724612874,246128724612874+2310035+0,Stamford,1336,0,,16,1,0
3,246128724612874,246128724612874+2310043+0,Stamford,1338,0,,16,1,0
3,246128724612874,246128724612874+2310051+0,Grand Central,1339,1,,5,1,0
3,246128724612874,246128724612874+2310058+0,Stamford,1340,0,,16,1,0
3,246128724612874,246128724612874+2310064+0,Grand Central,1341,1,,5,1,0
3,246128724612874,246128724612874+2310071+0,Stamford,1342,0,,16,1,0
3,246128724612874,246128724612874+2310080+1,Stamford,1346,0,,16,1,1
3,246128724612874,246128724612874+2310088+0,Grand Central,1347,1,,5,1,0
3,246128724612874,246128724612874+2310095+0,Grand Central,1349,1,,5,1,0
3,246128724612874,246128724612874+2310102+0,Grand Central,1351,1,,5,1,0
3,246128724612874,246128724612874+2310109+1,Stamford,1352,0,,16,1,1
3,246128724612874,246128724612874+2310113+0,Grand Central,1353,1,,5,1,0
3,246128724612874,246128724612874+2310118+0,Grand Central,1355,1,,5,1,0
3,246128724612874,246128724612874+2310127+0,Grand Central,1357,1,,5,1,0
3,246128724612874,246128724612874+2310135+1,Stamford,1358,0,,16,1,1
3,246128724612874,246128724612874+2310145+0,Grand Central,1359,1,,5,1,0
3,246128724612874,246128724612874+2310152+1,Stamford,1360,0,,16,1,1
3,246128724612874,246128724612874+2310161+0,Grand Central,1361,1,,5,1,0
3,246128724612874,246128724612874+2310168+1,Old Greenwich,1362,0,,16,1,1
3,246128724612874,246128724612874+2310176+0,Grand Central,1363,1,,5,1,0
3,246128724612874,246128724612874+2310184+0,Grand Central,1365,1,,5,1,0
3,246128724612874,246128724612874+2310191+0,Grand Central,1367,1,,5,1,0
3,246128724612874,246128724612874+2310199+1,Stamford,1368,0,,16,1,1
3,246128724612874,246128724612874+2310206+0,Grand Central,1369,1,,5,1,0
3,246128724612874,246128724612874+2310213+1,Stamford,1370,0,,16,1,1
3,246128724612874,246128724612874+2310220+0,Grand Central,1371,1,,5,1,0
3,246128724612874,246128724612874+2310228+0,Grand Central,1373,1,,5,1,0
3,246128724612874,246128724612874+2310237+1,Stamford,1374,0,,16,1,1
3,246128724612874,246128724612874+2310245+0,Grand Central,1375,1,,5,1,0
3,246128724612874,246128724612874+2310252+1,Stamford,1376,0,,16,1,1
3,246128724612874,246128724612874+2310260+0,Grand Central,1379,1,,5,1,0
3,246128724612874,246128724612874+2310266+0,Grand Central,1381,1,,5,1,0
3,246128724612874,246128724612874+2310275+1,Stamford,1382,0,,16,1,1
3,246128724612874,246128724612874+2310281+0,Grand Central,1383,1,,5,1,0
3,246128724612874,246128724612874+2310288+0,Stamford,1384,0,,16,1,0
3,246128724612874,246128724612874+2310296+0,Grand Central,1385,1,,5,1,0
3,246128724612874,246128724612874+2310305+0,Stamford,1386,0,,16,1,0
3,246128724612874,246128724612874+2310313+0,Grand Central,1387,1,,5,1,0
3,246128724612874,246128724612874+2310321+0,Stamford,1388,0,,16,1,0
3,246128724612874,246128724612874+2310329+0,Grand Central,1389,1,,5,1,0
3,246128724612874,246128724612874+2310336+0,Stamford,1390,0,,16,1,0
3,246128724612874,246128724612874+2310344+0,Grand Central,1391,1,,5,1,0
3,246128724612874,246128724612874+2310352+0,Stamford,1392,0,,16,1,0
3,246128724612874,246128724612874+2310360+0,Grand Central,1393,1,,5,1,0
3,246128724612874,246128724612874+2310372+0,Stamford,1394,0,,16,1,0
3,246128724612874,246128724612874+2310379+0,Grand Central,1395,1,,5,1,0
3,246128724612874,246128724612874+2310387+0,Grand Central,1397,1,,5,1,0
3,246128724612874,246128724612874+2310396+0,Stamford,1398,0,,16,1,0
3,246128724612874,246128724612874+2310403+0,Grand Central,1399,1,,5,1,0
3,246128724612874,246128724612874+2310414+0,New Haven,1402,0,,16,1,0
3,246128724612874,246128724612874+2310421+0,Stamford,1404,0,,16,1,0
3,246128724612874,246128724612874+2310426+1,Stamford,1406,0,,16,1,1
3,246128724612874,246128724612874+2310434+1,Grand Central,1407,1,,5,1,1
3,246128724612874,246128724612874+2310441+1,Stamford,1408,0,,16,1,1
3,246128724612874,246128724612874+2310447+1,Grand Central,1409,1,,5,1,1
3,246128724612874,246128724612874+2310456+1,Stamford,1410,0,,16,1,1
3,246128724612874,246128724612874+2310463+0,New Haven,1416,0,,16,1,0
3,246128724612874,246128724612874+2310470+1,Grand Central,1417,1,,5,1,1
3,246128724612874,246128724612874+2310472+1,Grand Central,1419,1,,5,1,1
3,246128724612874,246128724612874+2310477+1,Grand Central,1427,1,,5,1,1
3,246128724612874,246128724612874+2310482+1,Grand Central,1429,1,,5,1,1
3,246128724612874,246128724612874+2310489+1,Grand Central,1431,1,,5,1,1
3,246128724612874,246128724612874+2310498+1,Grand Central,1433,1,,5,1,1
3,246128724612874,246128724612874+2310505+1,Grand Central,1437,1,,5,1,1
3,246128724612874,246128724612874+2310508+1,South Norwalk,1442,0,,16,1,1
3,246128724612874,246128724612874+2310514+0,Grand Central,1445,1,,5,1,0
3,246128724612874,246128724612874+2310524+1,Bridgeport,1456,0,,16,1,1
3,246128724612874,246128724612874+2310534+1,South Norwalk,1458,0,,16,1,1
3,246128724612874,246128724612874+2310542+1,Bridgeport,1470,0,,16,1,1
3,246128724612874,246128724612874+2310548+0,Grand Central,1471,1,,5,1,0
3,246128724612874,246128724612874+2310555+0,Grand Central,1473,1,,5,1,0
3,246128724612874,246128724612874+2310564+0,Grand Central,1497,1,,5,1,0
3,246128724612874,246128724612874+2310574+0,New Haven,1500,0,,16,1,0
3,246128724612874,246128724612874+2310592+0,New Haven,1502,0,,16,1,0
3,246128724612874,246128724612874+2310608+0,Grand Central,1503,1,,5,1,0
3,246128724612874,246128724612874+2310616+0,New Haven-State St,1504,0,,16,1,0
3,246128724612874,246128724612874+2310625+1,New Haven-State St,1506,0,,16,1,1
3,246128724612874,246128724612874+2310636+1,Grand Central,1507,1,,5,1,1
3,246128724612874,246128724612874+2310646+1,New Haven,1508,0,,16,1,1
3,246128724612874,246128724612874+2310656+1,Grand Central,1509,1,,5,1,1
3,246128724612874,246128724612874+2310664+1,New Haven-State St,1510,0,,16,1,1
3,246128724612874,246128724612874+2310670+1,Grand Central,1511,1,,5,1,1
3,246128724612874,246128724612874+2310677+1,New Haven,1512,0,,16,1,1
3,246128724612874,246128724612874+2310687+1,Grand Central,1513,1,,5,1,1
3,246128724612874,246128724612874+2310697+1,New Haven-State St,1514,0,,16,1,1
3,246128724612874,246128724612874+2310703+0,New Haven,1516,0,,16,1,0
3,246128724612874,246128724612874+2310712+1,Grand Central,1517,1,,5,1,1
3,246128724612874,246128724612874+2310719+0,New Haven-State St,1518,0,,16,1,0
3,246128724612874,246128724612874+2310729+0,New Haven,1520,0,,16,1,0
3,246128724612874,246128724612874+2310736+0,New Haven,1522,0,,16,1,0
3,246128724612874,246128724612874+2310746+0,New Haven,1524,0,,16,1,0
3,246128724612874,246128724612874+2310753+1,Grand Central,1525,1,,5,1,1
3,246128724612874,246128724612874+2310763+0,New Haven,1526,0,,16,1,0
3,246128724612874,246128724612874+2310773+0,New Haven,1528,0,,16,1,0
3,246128724612874,246128724612874+2310780+1,Grand Central,1529,1,,5,1,1
3,246128724612874,246128724612874+2310787+0,New Haven,1530,0,,16,1,0
3,246128724612874,246128724612874+2310797+1,Grand Central,1531,1,,5,1,1
3,246128724612874,246128724612874+2310807+0,New Haven,1532,0,,16,1,0
3,246128724612874,246128724612874+2310813+1,Grand Central,1533,1,,5,1,1
3,246128724612874,246128724612874+2310820+0,New Haven,1534,0,,16,1,0
3,246128724612874,246128724612874+2310828+1,Grand Central,1535,1,,5,1,1
3,246128724612874,246128724612874+2310838+0,New Haven,1536,0,,16,1,0
3,246128724612874,246128724612874+2310846+1,Grand Central,1537,1,,5,1,1
3,246128724612874,246128724612874+2310851+0,New Haven,1538,0,,16,1,0
3,246128724612874,246128724612874+2310859+1,Grand Central,1539,1,,5,1,1
3,246128724612874,246128724612874+2310862+0,New Haven,1540,0,,16,1,0
3,246128724612874,246128724612874+2310868+0,Grand Central,1541,1,,5,1,0
3,246128724612874,246128724612874+2310878+1,New Haven,1542,0,,16,1,1
3,246128724612874,246128724612874+2310885+1,New Haven,1544,0,,16,1,1
3,246128724612874,246128724612874+2310895+0,Grand Central,1545,1,,5,1,0
3,246128724612874,246128724612874+2310901+1,New Haven,1546,0,,16,1,1
3,246128724612874,246128724612874+2310910+1,New Haven,1548,0,,16,1,1
3,246128724612874,246128724612874+2310916+0,Grand Central,1549,1,,5,1,0
3,246128724612874,246128724612874+2310923+0,Grand Central,1551,1,,5,1,0
3,246128724612874,246128724612874+2310933+1,New Haven,1552,0,,16,1,1
3,246128724612874,246128724612874+2310939+0,Grand Central,1553,1,,5,1,0
3,246128724612874,246128724612874+2310944+1,New Haven,1554,0,,16,1,1
3,246128724612874,246128724612874+2310955+0,Grand Central,1555,1,,5,1,0
3,246128724612874,246128724612874+2310963+1,New Haven,1556,0,,16,1,1
3,246128724612874,246128724612874+2310970+0,Grand Central,1557,1,,5,1,0
3,246128724612874,246128724612874+2310974+0,Grand Central,1559,1,,5,1,0
3,246128724612874,246128724612874+2310981+1,New Haven,1560,0,,16,1,1
3,246128724612874,246128724612874+2310984+0,Grand Central,1561,1,,5,1,0
3,246128724612874,246128724612874+2310993+1,New Haven,1562,0,,16,1,1
3,246128724612874,246128724612874+2311002+0,Grand Central,1563,1,,5,1,0
3,246128724612874,246128724612874+2311013+0,Grand Central,1565,1,,5,1,0
3,246128724612874,246128724612874+2311018+0,Grand Central,1567,1,,5,1,0
3,246128724612874,246128724612874+2311028+1,New Haven,1568,0,,16,1,1
3,246128724612874,246128724612874+2311032+0,Grand Central,1569,1,,5,1,0
3,246128724612874,246128724612874+2311041+1,New Haven,1570,0,,16,1,1
3,246128724612874,246128724612874+2311051+0,Grand Central,1571,1,,5,1,0
3,246128724612874,246128724612874+2311060+1,New Haven,1572,0,,16,1,1
3,246128724612874,246128724612874+2311064+0,Grand Central,1573,1,,5,1,0
3,246128724612874,246128724612874+2311072+1,New Haven,1574,0,,16,1,1
3,246128724612874,246128724612874+2311084+0,Grand Central,1575,1,,5,1,0
3,246128724612874,246128724612874+2311094+1,New Haven,1576,0,,16,1,1
3,246128724612874,246128724612874+2311104+0,Grand Central,1577,1,,5,1,0
3,246128724612874,246128724612874+2311115+1,New Haven,1578,0,,16,1,1
3,246128724612874,246128724612874+2311126+0,Grand Central,1579,1,,5,1,0
3,246128724612874,246128724612874+2311136+0,Grand Central,1581,1,,5,1,0
3,246128724612874,246128724612874+2311144+0,New Haven,1582,0,,16,1,0
3,246128724612874,246128724612874+2311155+0,Grand Central,1583,1,,5,1,0
3,246128724612874,246128724612874+2311164+0,New Haven,1584,0,,16,1,0
3,246128724612874,246128724612874+2311175+0,New Haven,1586,0,,16,1,0
3,246128724612874,246128724612874+2311185+0,Grand Central,1587,1,,5,1,0
3,246128724612874,246128724612874+2311195+0,New Haven,1588,0,,16,1,0
3,246128724612874,246128724612874+2311205+0,New Haven,1590,0,,16,1,0
3,246128724612874,246128724612874+2311215+0,Grand Central,1591,1,,5,1,0
3,246128724612874,246128724612874+2311225+0,New Haven,1592,0,,16,1,0
3,246128724612874,246128724612874+2311236+0,New Haven,1594,0,,16,1,0
3,246128724612874,246128724612874+2311246+0,Grand Central,1595,1,,5,1,0
3,246128724612874,246128724612874+2311256+0,Grand Central,1597,1,,5,1,0
3,246128724612874,246128724612874+2311267+0,New Haven,1598,0,,16,1,0
3,246128724612874,246128724612874+2311284+0,Grand Central,1599,1,,5,1,0
3,246128724612874,246128724612874+2311296+0,New Haven-State St,1638,0,,16,0,0
4,246128724612874,246128724612874+2311299+1,Grand Central,1707,1,,8,1,1
4,246128724612874,246128724612874+2311305+1,New Canaan,1710,0,,19,1,1
4,246128724612874,246128724612874+2311311+1,Grand Central,1711,1,,8,1,1
4,246128724612874,246128724612874+2311318+1,New Canaan,1712,0,,19,1,1
4,246128724612874,246128724612874+2311326+0,New Canaan,1716,0,,19,1,0
4,246128724612874,246128724612874+2311330+0,New Canaan,1718,0,,19,1,0
4,246128724612874,246128724612874+2311334+1,Grand Central,1723,1,,8,1,1
4,246128724612874,246128724612874+2311341+0,New Canaan,1726,0,,19,1,0
4,246128724612874,246128724612874+2311345+0,New Canaan,1730,0,,19,1,0
4,246128724612874,246128724612874+2311349+1,Grand Central,1731,1,,8,1,1
4,246128724612874,246128724612874+2311355+0,New Canaan,1734,0,,19,1,0
4,246128724612874,246128724612874+2311359+1,Grand Central,1735,1,,8,1,1
4,246128724612874,246128724612874+2311366+0,New Canaan,1738,0,,19,1,0
4,246128724612874,246128724612874+2311370+0,New Canaan,1740,0,,19,1,0
4,246128724612874,246128724612874+2311377+0,Stamford,1741,1,,8,1,0
4,246128724612874,246128724612874+2311381+0,Stamford,1745,1,,8,1,0
4,246128724612874,246128724612874+2311385+1,New Canaan,1750,0,,19,1,1
4,246128724612874,246128724612874+2311394+0,Stamford,1751,1,,8,1,0
4,246128724612874,246128724612874+2311398+1,New Canaan,1752,0,,19,1,1
4,246128724612874,246128724612874+2311405+0,Stamford,1755,1,,8,1,0
4,246128724612874,246128724612874+2311409+1,New Canaan,1758,0,,19,1,1
4,246128724612874,246128724612874+2311417+0,Stamford,1763,1,,8,1,0
4,246128724612874,246128724612874+2311421+0,Stamford,1767,1,,8,1,0
4,246128724612874,246128724612874+2311425+1,New Canaan,1770,0,,19,1,1
4,246128724612874,246128724612874+2311432+0,Stamford,1771,1,,8,1,0
4,246128724612874,246128724612874+2311436+1,New Canaan,1774,0,,19,1,1
4,246128724612874,246128724612874+2311442+0,Grand Central,1775,1,,8,1,0
4,246128724612874,246128724612874+2311449+0,Grand Central,1777,1,,8,1,0
4,246128724612874,246128724612874+2311455+1,New Canaan,1778,0,,19,1,1
4,246128724612874,246128724612874+2311461+0,New Canaan,1782,0,,19,1,0
4,246128724612874,246128724612874+2311465+0,New Canaan,1786,0,,19,1,0
4,246128724612874,246128724612874+2311469+0,Stamford,1787,1,,8,1,0
4,246128724612874,246128724612874+2311473+0,New Canaan,1790,0,,19,1,0
4,246128724612874,246128724612874+2311477+0,Stamford,1791,1,,8,1,0
4,246128724612874,246128724612874+2311481+0,New Canaan,1794,0,,19,1,0
4,246128724612874,246128724612874+2311486+0,Stamford,1795,1,,8,1,0
4,246128724612874,246128724612874+2311490+0,Stamford,1797,1,,8,1,0
4,246128724612874,246128724612874+2311494+0,New Canaan,1798,0,,19,1,0
4,246128724612874,246128724612874+2311499+0,Stamford,1799,1,,8,1,0
5,246128724612874,246128724612874+2311503+0,Danbury,1806,0,,21,1,0
5,246128724612874,246128724612874+2311508+1,Grand Central,1811,1,,10,1,1
5,246128724612874,246128724612874+2311516+0,Danbury,1812,0,,21,1,0
5,246128724612874,246128724612874+2311521+0,Danbury,1816,0,,21,1,0
5,246128724612874,246128724612874+2311526+1,Grand Central,1819,1,,10,1,1
5,246128724612874,246128724612874+2311533+0,Danbury,1822,0,,21,1,0
5,246128724612874,246128724612874+2311538+0,Danbury,1830,0,,21,1,0
5,246128724612874,246128724612874+2311543+1,Grand Central,1831,1,,10,0,1
5,246128724612874,246128724612874+2311551+1,South Norwalk,1837,1,,10,1,1
5,246128724612874,246128724612874+2311556+0,Danbury,1838,0,,21,1,0
5,246128724612874,246128724612874+2311561+1,Grand Central,1841,1,,10,1,1
5,246128724612874,246128724612874+2311569+0,Danbury,1844,0,,21,1,0
5,246128724612874,246128724612874+2311573+1,Danbury,1848,0,,21,0,1
5,246128724612874,246128724612874+2311580+0,Stamford,1849,1,,10,1,0
5,246128724612874,246128724612874+2311585+0,South Norwalk,1855,1,,10,1,0
5,246128724612874,246128724612874+2311590+1,Danbury,1860,0,,21,1,1
5,246128724612874,246128724612874+2311596+0,South Norwalk,1861,1,,10,1,0
5,246128724612874,246128724612874+2311601+0,South Norwalk,1867,1,,10,1,0
5,246128724612874,246128724612874+2311606+1,Danbury,1868,0,,21,1,1
5,246128724612874,246128724612874+2311613+0,Danbury,1874,0,,21,1,0
5,246128724612874,246128724612874+2311618+0,South Norwalk,1875,1,,10,1,0
5,246128724612874,246128724612874+2311622+0,South Norwalk,1881,1,,10,1,0
5,246128724612874,246128724612874+2311627+0,Danbury,1882,0,,21,1,0
5,246128724612874,246128724612874+2311634+0,Stamford,1889,1,,10,1,0
5,246128724612874,246128724612874+2311638+0,Danbury,1894,0,,21,1,0
5,246128724612874,246128724612874+2311643+0,South Norwalk,1897,1,,10,1,0
2,246128724612874,246128724612874+2312512+1,Grand Central,304,1,,3,1,1
2,246128724612874,246128724612874+2312529+1,Grand Central,306,1,,3,1,1
2,246128724612874,246128724612874+2312534+1,North White Plains,307,0,,14,1,1
2,246128724612874,246128724612874+2312541+1,Grand Central,308,1,,3,1,1
2,246128724612874,246128724612874+2312548+1,North White Plains,309,0,,14,1,1
2,246128724612874,246128724612874+2312555+1,Grand Central,310,1,,3,1,1
2,246128724612874,246128724612874+2312562+1,Grand Central,312,1,,3,1,1
2,246128724612874,246128724612874+2312569+1,Grand Central,314,1,,3,1,1
2,246128724612874,246128724612874+2312576+1,Grand Central,316,1,,3,1,1
2,246128724612874,246128724612874+2312587+1,Grand Central,324,1,,3,1,1
2,246128724612874,246128724612874+2312596+1,Grand Central,326,1,,3,1,1
2,246128724612874,246128724612874+2312602+1,Grand Central,328,1,,3,1,1
2,246128724612874,246128724612874+2312609+1,Grand Central,330,1,,3,1,1
2,246128724612874,246128724612874+2312616+1,Grand Central,332,1,,3,1,1
2,246128724612874,246128724612874+2312623+0,Grand Central,334,1,,3,1,0
2,246128724612874,246128724612874+2312650+0,North White Plains,343,0,,14,1,0
2,246128724612874,246128724612874+2312680+0,North White Plains,345,0,,14,1,0
2,246128724612874,246128724612874+2312688+1,North White Plains,349,0,,14,1,1
3,246128724612874,246128724612874+2312714+1,Grand Central,3507,1,,5,1,1
2,246128724612874,246128724612874+2312718+1,Crestwood,351,0,,14,1,1
3,246128724612874,246128724612874+2312721+1,Grand Central,3511,1,,5,1,1
2,246128724612874,246128724612874+2312757+1,North White Plains,353,0,,14,1,1
3,246128724612874,246128724612874+2312768+1,Grand Central,3537,1,,5,1,1
3,246128724612874,246128724612874+2312791+1,New Haven,3542,0,,16,1,1
3,246128724612874,246128724612874+2312799+1,New Haven,3546,0,,16,1,1
2,246128724612874,246128724612874+2312803+1,Crestwood,355,0,,14,1,1
3,246128724612874,246128724612874+2312810+1,New Haven,3568,0,,16,1,1
2,246128724612874,246128724612874+2312814+1,Crestwood,357,0,,14,1,1
2,246128724612874,246128724612874+2312834+1,North White Plains,359,0,,14,1,1
2,246128724612874,246128724612874+2312841+1,Crestwood,361,0,,14,1,1
2,246128724612874,246128724612874+2312848+1,North White Plains,363,0,,14,1,1
2,246128724612874,246128724612874+2312855+1,Crestwood,365,0,,14,1,1
2,246128724612874,246128724612874+2312864+0,Grand Central,366,1,,3,1,0
2,246128724612874,246128724612874+2312872+1,Mt Vernon West,367,0,,14,1,1
2,246128724612874,246128724612874+2312881+0,Grand Central,368,1,,3,1,0
2,246128724612874,246128724612874+2312887+0,Grand Central,370,1,,3,1,0
2,246128724612874,246128724612874+2312897+1,North White Plains,373,0,,14,1,1
1,246128724612874,246128724612874+2312904+1,Grand Central,416,1,,1,1,1
1,246128724612874,246128724612874+2312910+1,Grand Central,426,1,,1,1,1
1,246128724612874,246128724612874+2312917+1,Grand Central,434,1,,1,1,1
1,246128724612874,246128724612874+2312922+1,Grand Central,436,1,,1,1,1
1,246128724612874,246128724612874+2312928+1,Grand Central,440,1,,1,1,1
1,246128724612874,246128724612874+2312935+0,Greystone,443,0,,12,1,0
2,246128724612874,246128724612874+2312953+0,Grand Central,4572,1,,3,1,0
2,246128724612874,246128724612874+2312968+1,Grand Central,4608,1,,3,1,1
1,246128724612874,246128724612874+2312978+1,Greystone,461,0,,12,1,1
2,246128724612874,246128724612874+2312985+1,Southeast,4611,0,,14,1,1
2,246128724612874,246128724612874+2313010+1,Southeast,4649,0,,14,1,1
1,246128724612874,246128724612874+2313018+1,Greystone,465,0,,12,1,1
2,246128724612874,246128724612874+2313028+1,Southeast,4661,0,,14,1,1
1,246128724612874,246128724612874+2313050+1,Greystone,469,0,,12,1,1
2,246128724612874,246128724612874+2313060+0,Grand Central,4698,1,,3,1,0
1,246128724612874,246128724612874+2313069+0,Grand Central,4744,1,,1,1,0
1,246128724612874,246128724612874+2313083+1,Greystone,477,0,,12,1,1
1,246128724612874,246128724612874+2313091+0,Greystone,483,0,,12,1,0
2,246128724612874,246128724612874+2313108+1,Southeast,4908,1,,3,1,1
2,246128724612874,246128724612874+2313113+0,Wassaic,4949,0,,14,1,0
2,246128724612874,246128724612874+2313120+0,Wassaic,4961,0,,14,1,0
2,246128724612874,246128724612874+2313127+0,Grand Central,500,1,,3,1,0
2,246128724612874,246128724612874+2313171+0,North White Plains,501,0,,14,1,0
2,246128724612874,246128724612874+2313177+1,Grand Central,502,1,,3,1,1
2,246128724612874,246128724612874+2313188+1,North White Plains,503,0,,14,1,1
2,246128724612874,246128724612874+2313196+1,Grand Central,504,1,,3,1,1
2,246128724612874,246128724612874+2313200+1,North White Plains,505,0,,14,1,1
2,246128724612874,246128724612874+2313208+1,Grand Central,506,1,,3,1,1
2,246128724612874,246128724612874+2313216+1,North White Plains,507,0,,14,1,1
2,246128724612874,246128724612874+2313220+1,Grand Central,508,1,,3,1,1
2,246128724612874,246128724612874+2313228+1,North White Plains,509,0,,14,1,1
2,246128724612874,246128724612874+2313241+1,North White Plains,511,0,,14,1,1
2,246128724612874,246128724612874+2313252+1,Grand Central,512,1,,3,1,1
2,246128724612874,246128724612874+2313264+1,North White Plains,513,0,,14,1,1
2,246128724612874,246128724612874+2313271+1,Grand Central,514,1,,3,1,1
2,246128724612874,246128724612874+2313286+1,North White Plains,515,0,,14,1,1
2,246128724612874,246128724612874+2313311+0,North White Plains,517,0,,14,1,0
2,246128724612874,246128724612874+2313326+1,Grand Central,518,1,,3,1,1
2,246128724612874,246128724612874+2313336+0,North White Plains,519,0,,14,1,0
2,246128724612874,246128724612874+2313351+1,Grand Central,520,1,,3,1,1
2,246128724612874,246128724612874+2313361+0,North White Plains,521,0,,14,1,0
2,246128724612874,246128724612874+2313388+1,Grand Central,522,1,,3,1,1
2,246128724612874,246128724612874+2313399+0,North White Plains,523,0,,14,1,0
2,246128724612874,246128724612874+2313406+1,Grand Central,524,1,,3,1,1
2,246128724612874,246128724612874+2313414+0,North White Plains,525,0,,14,1,0
2,246128724612874,246128724612874+2313455+1,Grand Central,528,1,,3,1,1
2,246128724612874,246128724612874+2313462+0,North White Plains,529,0,,14,1,0
2,246128724612874,246128724612874+2313512+0,North White Plains,533,0,,14,1,0
2,246128724612874,246128724612874+2313521+1,Grand Central,534,1,,3,1,1
2,246128724612874,246128724612874+2313562+0,North White Plains,537,0,,14,1,0
2,246128724612874,246128724612874+2313579+0,Grand Central,538,1,,3,1,0
2,246128724612874,246128724612874+2313604+0,Grand Central,540,1,,3,1,0
2,246128724612874,246128724612874+2313613+0,North White Plains,541,0,,14,1,0
2,246128724612874,246128724612874+2313620+0,North White Plains,543,0,,14,1,0
2,246128724612874,246128724612874+2313628+0,Grand Central,544,1,,3,1,0
2,246128724612874,246128724612874+2313637+0,North White Plains,545,0,,14,1,0
2,246128724612874,246128724612874+2313648+1,North White Plains,547,0,,14,1,1
2,246128724612874,246128724612874+2313660+0,Grand Central,548,1,,3,1,0
2,246128724612874,246128724612874+2313669+1,North White Plains,551,0,,14,1,1
2,246128724612874,246128724612874+2313675+0,Grand Central,552,1,,3,1,0
2,246128724612874,246128724612874+2313690+0,Grand Central,554,1,,3,1,0
