agency,service_name,route_name,train_number,direction,station_id,station_name,station_sequence,arrival_time,departure_time,service_start_date,service_end_date,service_dates,service_days,timetable_effective_date,timetable_last_updated_date,timetable_revision_date,source_original_filename,source_pdf,source_page,raw_notes
Amtrak,Amtrak connection,Amtrak connection,474,To Hartford And Springfield,WFD,Wallingford,3,16:46,16:46,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,474,To Hartford And Springfield,MDN,Meriden,4,16:57,16:57,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,474,To Hartford And Springfield,BER,Berlin,5,17:06,17:06,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,474,To Hartford And Springfield,HFD,Hartford,6,17:21,17:21,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,474,To Hartford And Springfield,WND,Windsor,7,17:27,17:27,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,474,To Hartford And Springfield,WNL,Windsor Locks,8,17:34,17:34,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,474,To Hartford And Springfield,SPG,Springfield,9,17:56,17:56,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,475,To New Haven,SPG,Springfield,1,15:52,15:52,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,475,To New Haven,WNL,Windsor Locks,2,16:13,16:13,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,475,To New Haven,WND,Windsor,3,16:18,16:18,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,475,To New Haven,HFD,Hartford,4,16:27,16:27,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,475,To New Haven,BER,Berlin,5,16:38,16:38,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,475,To New Haven,MDN,Meriden,6,16:47,16:47,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,475,To New Haven,WFD,Wallingford,7,16:55,16:55,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,475,To New Haven,STS,New Haven - State Street,8,17:08,17:08,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,475,To New Haven,NHV,New Haven - Union Station,9,17:14,17:14,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,478,To Hartford And Springfield,NHV,New Haven - Union Station,1,22:15,22:15,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,478,To Hartford And Springfield,STS,New Haven - State Street,2,22:17,22:17,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,478,To Hartford And Springfield,WFD,Wallingford,3,22:32,22:32,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,478,To Hartford And Springfield,MDN,Meriden,4,22:42,22:42,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,478,To Hartford And Springfield,BER,Berlin,5,22:50,22:50,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,478,To Hartford And Springfield,HFD,Hartford,6,23:06,23:06,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,478,To Hartford And Springfield,WND,Windsor,7,23:12,23:12,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,478,To Hartford And Springfield,WNL,Windsor Locks,8,23:18,23:18,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,478,To Hartford And Springfield,SPG,Springfield,9,23:40,23:40,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,479,To New Haven,SPG,Springfield,1,19:40,19:40,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,479,To New Haven,WNL,Windsor Locks,2,20:00,20:00,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,479,To New Haven,WND,Windsor,3,20:06,20:06,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,479,To New Haven,HFD,Hartford,4,20:17,20:17,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,479,To New Haven,BER,Berlin,5,20:28,20:28,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,479,To New Haven,MDN,Meriden,6,20:37,20:37,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,479,To New Haven,WFD,Wallingford,7,20:45,20:45,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,479,To New Haven,STS,New Haven - State Street,8,20:58,20:58,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,479,To New Haven,NHV,New Haven - Union Station,9,21:00,21:00,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,486,To Hartford And Springfield,NHV,New Haven - Union Station,1,14:50,14:50,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,486,To Hartford And Springfield,STS,New Haven - State Street,2,14:52,14:52,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,486,To Hartford And Springfield,WFD,Wallingford,3,15:04,15:04,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,486,To Hartford And Springfield,MDN,Meriden,4,15:15,15:15,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,486,To Hartford And Springfield,BER,Berlin,5,15:23,15:23,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,486,To Hartford And Springfield,HFD,Hartford,6,15:40,15:40,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,486,To Hartford And Springfield,WND,Windsor,7,15:45,15:45,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,486,To Hartford And Springfield,WNL,Windsor Locks,8,15:51,15:51,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,486,To Hartford And Springfield,SPG,Springfield,9,16:13,16:13,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,490~1,To Hartford And Springfield,NHV,New Haven - Union Station,1,09:42,09:42,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; express
Amtrak,Amtrak connection,Amtrak connection,490~2,To Hartford And Springfield,NHV,New Haven - Union Station,1,09:42,09:42,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; local
Amtrak,Amtrak connection,Amtrak connection,490~1,To Hartford And Springfield,STS,New Haven - State Street,2,09:48,09:48,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; express
Amtrak,Amtrak connection,Amtrak connection,490~2,To Hartford And Springfield,STS,New Haven - State Street,2,09:48,09:48,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; local
Amtrak,Amtrak connection,Amtrak connection,490~2,To Hartford And Springfield,WFD,Wallingford,3,10:10,10:10,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; local
Amtrak,Amtrak connection,Amtrak connection,490~2,To Hartford And Springfield,MDN,Meriden,4,10:30,10:30,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; local
Amtrak,Amtrak connection,Amtrak connection,490~2,To Hartford And Springfield,BER,Berlin,5,10:50,10:50,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; local
Amtrak,Amtrak connection,Amtrak connection,490~1,To Hartford And Springfield,HFD,Hartford,6,10:30,10:30,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; express
Amtrak,Amtrak connection,Amtrak connection,490~2,To Hartford And Springfield,HFD,Hartford,6,11:15,11:15,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; local
Amtrak,Amtrak connection,Amtrak connection,490~2,To Hartford And Springfield,WND,Windsor,7,11:31,11:31,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; local
Amtrak,Amtrak connection,Amtrak connection,490~2,To Hartford And Springfield,WNL,Windsor Locks,8,11:45,11:45,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; local
Amtrak,Amtrak connection,Amtrak connection,490~1,To Hartford And Springfield,SPG,Springfield,9,11:07,11:07,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; express
Amtrak,Amtrak connection,Amtrak connection,490~2,To Hartford And Springfield,SPG,Springfield,9,12:07,12:07,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield; local
Amtrak,Amtrak connection,Amtrak connection,494,To Hartford And Springfield,NHV,New Haven - Union Station,1,19:45,19:45,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,494,To Hartford And Springfield,STS,New Haven - State Street,2,19:47,19:47,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,494,To Hartford And Springfield,WFD,Wallingford,3,19:59,19:59,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,494,To Hartford And Springfield,MDN,Meriden,4,20:08,20:08,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,494,To Hartford And Springfield,BER,Berlin,5,20:17,20:17,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,494,To Hartford And Springfield,HFD,Hartford,6,20:30,20:30,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,494,To Hartford And Springfield,WND,Windsor,7,20:36,20:36,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,494,To Hartford And Springfield,WNL,Windsor Locks,8,20:43,20:43,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,494,To Hartford And Springfield,SPG,Springfield,9,21:09,21:09,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,495,To New Haven,SPG,Springfield,1,07:03,07:03,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,495,To New Haven,WNL,Windsor Locks,2,07:22,07:22,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,495,To New Haven,WND,Windsor,3,07:27,07:27,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,495,To New Haven,HFD,Hartford,4,07:36,07:36,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,495,To New Haven,BER,Berlin,5,07:46,07:46,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,495,To New Haven,MDN,Meriden,6,07:55,07:55,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,495,To New Haven,WFD,Wallingford,7,08:03,08:03,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,495,To New Haven,STS,New Haven - State Street,8,08:16,08:16,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,495,To New Haven,NHV,New Haven - Union Station,9,08:24,08:24,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,To New Haven
Amtrak,Amtrak connection,Amtrak connection,2153,From New Haven,NHV,New Haven Union Station,41,unknown,08:09,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,Hartford Line connection departure from New Haven toward Penn Station; arrival endpoint/time unknown pending full timetable
Amtrak,Amtrak connection,Amtrak connection,2158,To New Haven,NHV,New Haven Union Station,8,17:43,unknown,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,Hartford Line connection arrival at New Haven; opposite endpoint unknown pending full timetable
Amtrak,Amtrak connection,Amtrak connection,2165,From New Haven,NHV,New Haven Union Station,46,unknown,13:26,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,Hartford Line connection departure from New Haven toward Penn Station; arrival endpoint/time unknown pending full timetable
Amtrak,Amtrak connection,Amtrak connection,2167,From New Haven,NHV,New Haven Union Station,48,unknown,15:16,2026-06-22,,,weekday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,1,Hartford Line connection departure from New Haven toward Penn Station; arrival endpoint/time unknown pending full timetable
Amtrak,Amtrak connection,Amtrak connection,140,To Hartford And Springfield,NHV,New Haven - Union Station,1,18:40,18:40,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,140,To Hartford And Springfield,STS,New Haven - State Street,2,18:42,18:42,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,140,To Hartford And Springfield,WFD,Wallingford,3,18:54,18:54,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,140,To Hartford And Springfield,MDN,Meriden,4,19:02,19:02,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,140,To Hartford And Springfield,BER,Berlin,5,19:11,19:11,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,140,To Hartford And Springfield,HFD,Hartford,6,19:26,19:26,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,140,To Hartford And Springfield,WND,Windsor,7,19:33,19:33,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,140,To Hartford And Springfield,WNL,Windsor Locks,8,19:39,19:39,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,140,To Hartford And Springfield,SPG,Springfield,9,20:08,20:08,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,143,To New Haven,SPG,Springfield,1,05:50,05:50,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To New Haven
Amtrak,Amtrak connection,Amtrak connection,143,To New Haven,WNL,Windsor Locks,2,06:09,06:09,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To New Haven
Amtrak,Amtrak connection,Amtrak connection,143,To New Haven,WND,Windsor,3,06:14,06:14,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To New Haven
Amtrak,Amtrak connection,Amtrak connection,143,To New Haven,HFD,Hartford,4,06:24,06:24,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To New Haven
Amtrak,Amtrak connection,Amtrak connection,143,To New Haven,BER,Berlin,5,06:33,06:33,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To New Haven
Amtrak,Amtrak connection,Amtrak connection,143,To New Haven,MDN,Meriden,6,06:42,06:42,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To New Haven
Amtrak,Amtrak connection,Amtrak connection,143,To New Haven,WFD,Wallingford,7,06:51,06:51,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To New Haven
Amtrak,Amtrak connection,Amtrak connection,143,To New Haven,STS,New Haven - State Street,8,07:05,07:05,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To New Haven
Amtrak,Amtrak connection,Amtrak connection,143,To New Haven,NHV,New Haven - Union Station,9,07:09,07:09,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To New Haven
Amtrak,Amtrak connection,Amtrak connection,146,To Hartford And Springfield,NHV,New Haven - Union Station,1,22:09,22:09,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,146,To Hartford And Springfield,STS,New Haven - State Street,2,22:11,22:11,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,146,To Hartford And Springfield,WFD,Wallingford,3,22:23,22:23,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
Amtrak,Amtrak connection,Amtrak connection,146,To Hartford And Springfield,MDN,Meriden,4,22:31,22:31,2026-06-22,,,weekend_or_holiday,2026-06-22,2026-06-09,,6-22.pdf,ctrail_hartford_line_effective_2026-06-22_updated_2026-06-09.pdf,2,To Hartford And Springfield
